pair,task,kind,method,window,ratio,n,score,actual_budget,budget_std,protocol_version,query_sketch_mode,path,coverage_achieved,coverage_satisfied_layer_ratio,tau,scale
pair2_llama32_same,musique,coverage,B-ReKV,8,,500,0.232,0.26483521600000004,0.024837921285907845,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/musique/coverage/cov_t0.95_s0.75_w8_0715_1848,0.9322333539999993,0.021777755999999943,0.95,0.75
pair2_llama32_same,twowikimqa,fairness_rekv,ReKV,8,0.1,200,0.38,0.13214846000000002,6.203377585423515e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_rekv/rekv_w8_r0.10_0715_1850,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_rekv,ReKV,8,0.15,200,0.4,0.18035933500000007,7.021025691363969e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_rekv/rekv_w8_r0.15_0715_1851,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_rekv,ReKV,8,0.2,200,0.42,0.228565815,6.562716969373411e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_rekv/rekv_w8_r0.20_0715_1853,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_rekv,ReKV,8,0.25,200,0.385,0.2767839950000003,6.424149612299448e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_rekv/rekv_w8_r0.25_0715_1854,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_rekv,ReKV,8,0.3,200,0.405,0.32500169,5.2295775553129957e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_rekv/rekv_w8_r0.30_0715_1856,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_rekv,ReKV,8,0.35,200,0.395,0.3732166499999998,5.3765613602287495e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_rekv/rekv_w8_r0.35_0715_1857,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_rekv,ReKV,8,0.4,200,0.395,0.42143406500000025,5.7542649902389106e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_rekv/rekv_w8_r0.40_0715_1858,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_rekv,ReKV,8,0.5,200,0.395,0.5178482250000007,7.965853239872985e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_rekv/rekv_w8_r0.50_0715_1900,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_rekv,ReKV,8,0.6,200,0.4,0.6142803250000004,5.758506380012302e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_rekv/rekv_w8_r0.60_0715_1901,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_evict,ValueNorm/Evict,,0.1,200,0.22,0.13214846000000002,6.203377585423515e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_evict/evict_r0.10_0715_1903,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_evict,ValueNorm/Evict,,0.15,200,0.235,0.18035933500000007,7.021025691363969e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_evict/evict_r0.15_0715_1904,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_evict,ValueNorm/Evict,,0.2,200,0.235,0.228565815,6.562716969373411e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_evict/evict_r0.20_0715_1906,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_evict,ValueNorm/Evict,,0.25,200,0.265,0.2767839950000003,6.424149612299448e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_evict/evict_r0.25_0715_1907,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_evict,ValueNorm/Evict,,0.3,200,0.285,0.32500169,5.2295775553129957e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_evict/evict_r0.30_0715_1908,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_evict,ValueNorm/Evict,,0.35,200,0.295,0.3732166499999998,5.3765613602287495e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_evict/evict_r0.35_0715_1909,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_evict,ValueNorm/Evict,,0.4,200,0.305,0.42143406500000025,5.7542649902389106e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_evict/evict_r0.40_0715_1911,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_evict,ValueNorm/Evict,,0.5,200,0.32,0.5178482250000007,7.965853239872985e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_evict/evict_r0.50_0715_1912,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_evict,ValueNorm/Evict,,0.6,200,0.365,0.6142803250000004,5.758506380012302e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_evict/evict_r0.60_0715_1913,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_random,Random,,0.1,200,0.245,0.13214846000000002,6.203377585423515e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_random/random_r0.10_0715_1914,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_random,Random,,0.15,200,0.235,0.18035933500000007,7.021025691363969e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_random/random_r0.15_0715_1916,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_random,Random,,0.2,200,0.25,0.228565815,6.562716969373411e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_random/random_r0.20_0715_1917,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_random,Random,,0.25,200,0.27,0.2767839950000003,6.424149612299448e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_random/random_r0.25_0715_1918,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_random,Random,,0.3,200,0.29,0.32500169,5.2295775553129957e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_random/random_r0.30_0715_1920,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_random,Random,,0.35,200,0.29,0.3732166499999998,5.3765613602287495e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_random/random_r0.35_0715_1921,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_random,Random,,0.4,200,0.325,0.42143406500000025,5.7542649902389106e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_random/random_r0.40_0715_1922,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_random,Random,,0.5,200,0.335,0.5178482250000007,7.965853239872985e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_random/random_r0.50_0715_1923,nan,nan,,
pair2_llama32_same,twowikimqa,fairness_random,Random,,0.6,200,0.375,0.6142803250000004,5.758506380012302e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/fairness_random/random_r0.60_0715_1925,nan,nan,,
pair2_llama32_same,twowikimqa,coverage,B-ReKV,8,,200,0.415,0.40148981499999997,0.03275142510476055,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/twowikimqa/coverage/cov_t0.95_s0.75_w8_0715_1926,0.919468,0.0,0.95,0.75
pair2_llama32_same,tipsheets,fairness_rekv,ReKV,8,0.1,500,0.336,0.13697513600000039,0.006669160330095609,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_rekv/rekv_w8_r0.10_0716_0402,nan,nan,,
pair2_llama32_same,tipsheets,fairness_rekv,ReKV,8,0.15,500,0.356,0.18020631400000045,0.0024087917899184162,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_rekv/rekv_w8_r0.15_0716_0403,nan,nan,,
pair2_llama32_same,tipsheets,fairness_rekv,ReKV,8,0.2,500,0.372,0.22866915800000012,0.002326121093089399,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_rekv/rekv_w8_r0.20_0716_0405,nan,nan,,
pair2_llama32_same,tipsheets,fairness_rekv,ReKV,8,0.25,500,0.396,0.2767976420000004,0.0025824870781581215,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_rekv/rekv_w8_r0.25_0716_0406,nan,nan,,
pair2_llama32_same,tipsheets,fairness_rekv,ReKV,8,0.3,500,0.422,0.32498362799999936,0.002504884766411823,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_rekv/rekv_w8_r0.30_0716_0407,nan,nan,,
pair2_llama32_same,tipsheets,fairness_rekv,ReKV,8,0.35,500,0.5,0.37311914799999946,0.002372394953148285,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_rekv/rekv_w8_r0.35_0716_0408,nan,nan,,
pair2_llama32_same,tipsheets,fairness_rekv,ReKV,8,0.4,500,0.574,0.421460509999999,0.0023688240391715695,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_rekv/rekv_w8_r0.40_0716_0410,nan,nan,,
pair2_llama32_same,tipsheets,fairness_rekv,ReKV,8,0.5,500,0.6,0.5178213819999983,0.0029570459302051327,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_rekv/rekv_w8_r0.50_0716_0411,nan,nan,,
pair2_llama32_same,tipsheets,fairness_rekv,ReKV,8,0.6,500,0.714,0.6142539040000006,0.002368878672095768,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_rekv/rekv_w8_r0.60_0716_0412,nan,nan,,
pair2_llama32_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.1,500,0.342,0.13697513600000039,0.006669160330095609,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_evict/evict_r0.10_0716_0413,nan,nan,,
pair2_llama32_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.15,500,0.366,0.18020631400000045,0.0024087917899184162,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_evict/evict_r0.15_0716_0414,nan,nan,,
pair2_llama32_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.2,500,0.398,0.22866915800000012,0.002326121093089399,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_evict/evict_r0.20_0716_0415,nan,nan,,
pair2_llama32_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.25,500,0.408,0.2767976420000004,0.0025824870781581215,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_evict/evict_r0.25_0716_0416,nan,nan,,
pair2_llama32_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.3,500,0.458,0.32498362799999936,0.002504884766411823,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_evict/evict_r0.30_0716_0417,nan,nan,,
pair2_llama32_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.35,500,0.474,0.37311914799999946,0.002372394953148285,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_evict/evict_r0.35_0716_0417,nan,nan,,
pair2_llama32_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.4,500,0.524,0.421460509999999,0.0023688240391715695,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_evict/evict_r0.40_0716_0418,nan,nan,,
pair2_llama32_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.5,500,0.628,0.5178213819999983,0.0029570459302051327,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_evict/evict_r0.50_0716_0419,nan,nan,,
pair2_llama32_same,tipsheets,fairness_evict,ValueNorm/Evict,,0.6,500,0.726,0.6142539040000006,0.002368878672095768,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_evict/evict_r0.60_0716_0420,nan,nan,,
pair2_llama32_same,tipsheets,fairness_random,Random,,0.1,500,0.346,0.13697513600000039,0.006669160330095609,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_random/random_r0.10_0716_0421,nan,nan,,
pair2_llama32_same,tipsheets,fairness_random,Random,,0.15,500,0.334,0.18020631400000045,0.0024087917899184162,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_random/random_r0.15_0716_0422,nan,nan,,
pair2_llama32_same,tipsheets,fairness_random,Random,,0.2,500,0.368,0.22866915800000012,0.002326121093089399,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_random/random_r0.20_0716_0423,nan,nan,,
pair2_llama32_same,tipsheets,fairness_random,Random,,0.25,500,0.384,0.2767976420000004,0.0025824870781581215,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_random/random_r0.25_0716_0503,nan,nan,,
pair2_llama32_same,tipsheets,fairness_random,Random,,0.3,500,0.386,0.32498362799999936,0.002504884766411823,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_random/random_r0.30_0716_0533,nan,nan,,
pair2_llama32_same,tipsheets,fairness_random,Random,,0.35,500,0.402,0.37311914799999946,0.002372394953148285,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_random/random_r0.35_0716_0534,nan,nan,,
pair2_llama32_same,tipsheets,fairness_random,Random,,0.4,500,0.436,0.421460509999999,0.0023688240391715695,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_random/random_r0.40_0716_0535,nan,nan,,
pair2_llama32_same,tipsheets,fairness_random,Random,,0.5,500,0.484,0.5178213819999983,0.0029570459302051327,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_random/random_r0.50_0716_0536,nan,nan,,
pair2_llama32_same,tipsheets,fairness_random,Random,,0.6,500,0.566,0.6142539040000006,0.002368878672095768,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/fairness_random/random_r0.60_0716_0537,nan,nan,,
pair2_llama32_same,tipsheets,coverage,B-ReKV,8,,500,0.42,0.23684930000000012,0.005855495395494157,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/tipsheets/coverage/cov_t0.95_s0.75_w8_0716_0539,0.9232017480000003,0.03570366800000002,0.95,0.75
pair2_llama32_same,qasper,fairness_rekv,ReKV,8,0.1,500,0.148,0.13214081400000002,7.515050632698773e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/qasper/fairness_rekv/rekv_w8_r0.10_0716_0540,nan,nan,,
pair2_llama32_same,qasper,fairness_rekv,ReKV,8,0.15,500,0.202,0.18036095599999977,7.152771835439826e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/qasper/fairness_rekv/rekv_w8_r0.15_0716_0545,nan,nan,,
pair2_llama32_same,qasper,fairness_rekv,ReKV,8,0.2,500,0.24,0.22856627800000054,7.36318682367898e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/qasper/fairness_rekv/rekv_w8_r0.20_0716_0548,nan,nan,,
pair2_llama32_same,qasper,fairness_rekv,ReKV,8,0.25,500,0.258,0.2767739420000004,6.691512462670565e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/qasper/fairness_rekv/rekv_w8_r0.25_0716_0552,nan,nan,,
pair2_llama32_same,qasper,fairness_rekv,ReKV,8,0.3,500,0.28,0.32499875199999945,7.395082111706373e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/qasper/fairness_rekv/rekv_w8_r0.30_0716_0612,nan,nan,,
pair2_llama32_same,qasper,fairness_rekv,ReKV,8,0.35,500,0.302,0.37320847399999935,6.886513004614455e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/qasper/fairness_rekv/rekv_w8_r0.35_0716_0615,nan,nan,,
pair2_llama32_same,qasper,fairness_rekv,ReKV,8,0.4,500,0.312,0.42142598599999886,6.569286802857401e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/qasper/fairness_rekv/rekv_w8_r0.40_0716_0619,nan,nan,,
pair2_llama32_same,qasper,fairness_rekv,ReKV,8,0.5,500,0.324,0.5178436419999992,9.728135051651443e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/qasper/fairness_rekv/rekv_w8_r0.50_0716_0624,nan,nan,,
pair2_llama32_same,qasper,fairness_rekv,ReKV,8,0.6,500,0.324,0.6142884179999998,6.567072837368129e-05,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/qasper/fairness_rekv/rekv_w8_r0.60_0716_0627,nan,nan,,
pair2_llama32_same,qasper,fairness_evict,ValueNorm/Evict,,0.1,500,0.104,0.13214081400000002,7.515050632698773e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/qasper/fairness_evict/evict_r0.10_0716_0631,nan,nan,,
pair2_llama32_same,qasper,fairness_evict,ValueNorm/Evict,,0.15,500,0.14,0.18036095599999977,7.152771835439826e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/qasper/fairness_evict/evict_r0.15_0716_0635,nan,nan,,
pair2_llama32_same,qasper,fairness_evict,ValueNorm/Evict,,0.2,500,0.168,0.22856627800000054,7.36318682367898e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair2_llama32_same/qasper/fairness_evict/evict_r0.20_0716_0638,nan,nan,,
